Provinsi,Tahun,Domisili,Tahap,Sekolah,Jurusan,Kapasitas
Jakarta,2016,Dalam,2,SMAN 13,IPS,79
Jakarta,2016,Dalam,2,SMAN 14,IPA,97
Jakarta,2016,Dalam,2,SMAN 14,IPS,39
Jakarta,2016,Dalam,2,SMAN 15,IPA,59
Jakarta,2016,Dalam,2,SMAN 15,IPS,56
Jakarta,2016,Dalam,2,SMAN 16,IPA,80
Jakarta,2016,Dalam,2,SMAN 16,IPS,61
Jakarta,2016,Dalam,2,SMAN 17,IPA,84
Jakarta,2016,Dalam,2,SMAN 17,IPS,104
Jakarta,2016,Dalam,2,SMAN 18,IPA,62
Jakarta,2016,Dalam,2,SMAN 18,IPS,63
Jakarta,2016,Dalam,2,SMAN 18,BAHASA,20
Jakarta,2016,Dalam,2,SMAN 19,IPA,44
Jakarta,2016,Dalam,2,SMAN 19,IPS,69
Jakarta,2016,Dalam,2,SMAN 20,IPA,38
Jakarta,2016,Dalam,2,SMAN 20,IPS,60
Jakarta,2016,Dalam,2,SMAN 21,IPA,103
Jakarta,2016,Dalam,2,SMAN 21,IPS,39
Jakarta,2016,Dalam,2,SMAN 22,IPA,79
Jakarta,2016,Dalam,2,SMAN 22,IPS,81
Jakarta,2016,Dalam,2,SMAN 23,IPA,62
Jakarta,2016,Dalam,2,SMAN 23,IPS,74
Jakarta,2016,Dalam,2,SMAN 24,IPA,59
Jakarta,2016,Dalam,2,SMAN 24,IPS,24
Jakarta,2016,Dalam,2,SMAN 25,IPA,41
Jakarta,2016,Dalam,2,SMAN 25,IPS,58
Jakarta,2016,Dalam,2,SMAN 26,IPA,62
Jakarta,2016,Dalam,2,SMAN 26,IPS,63
Jakarta,2016,Dalam,2,SMAN 27,IPA,59
Jakarta,2016,Dalam,2,SMAN 27,IPS,81
Jakarta,2016,Dalam,2,SMAN 28,IPA,87
Jakarta,2016,Dalam,2,SMAN 28,IPS,35
Jakarta,2016,Dalam,2,SMAN 29,IPA,78
Jakarta,2016,Dalam,2,SMAN 29,IPS,53
Jakarta,2016,Dalam,2,SMAN 30,IPA,78
Jakarta,2016,Dalam,2,SMAN 30,IPS,77
Jakarta,2016,Dalam,2,SMAN 31,IPA,100
Jakarta,2016,Dalam,2,SMAN 31,IPS,103
Jakarta,2016,Dalam,2,SMAN 31,BAHASA,18
Jakarta,2016,Dalam,2,SMAN 32,IPA,79
Jakarta,2016,Dalam,2,SMAN 32,IPS,79
Jakarta,2016,Dalam,2,SMAN 33,IPA,59
Jakarta,2016,Dalam,2,SMAN 33,IPS,41
Jakarta,2016,Dalam,2,SMAN 33,BAHASA,17
Jakarta,2016,Dalam,2,SMAN 34,IPA,99
Jakarta,2016,Dalam,2,SMAN 34,IPS,58
Jakarta,2016,Dalam,2,SMAN 35,IPA,32
Jakarta,2016,Dalam,2,SMAN 35,IPS,62
Jakarta,2016,Dalam,2,SMAN 35,BAHASA,18
Jakarta,2016,Dalam,2,SMAN 36,IPA,103
Jakarta,2016,Dalam,2,SMAN 36,IPS,71
Jakarta,2016,Dalam,2,SMAN 37,IPA,78
Jakarta,2016,Dalam,2,SMAN 37,IPS,60
Jakarta,2016,Dalam,2,SMAN 38,IPA,79
Jakarta,2016,Dalam,2,SMAN 38,IPS,59
Jakarta,2016,Dalam,2,SMAN 39,IPA,94
Jakarta,2016,Dalam,2,SMAN 39,IPS,38
Jakarta,2016,Dalam,2,SMAN 40,IPA,57
Jakarta,2016,Dalam,2,SMAN 40,IPS,62
Jakarta,2016,Dalam,2,SMAN 41,IPA,64
Jakarta,2016,Dalam,2,SMAN 41,IPS,66
Jakarta,2016,Dalam,2,SMAN 42,IPA,85
Jakarta,2016,Dalam,2,SMAN 42,IPS,50
Jakarta,2016,Dalam,2,SMAN 43,IPA,62
Jakarta,2016,Dalam,2,SMAN 43,IPS,59
Jakarta,2016,Dalam,2,SMAN 44,IPA,75
Jakarta,2016,Dalam,2,SMAN 44,IPS,54
Jakarta,2016,Dalam,2,SMAN 45,IPA,80
Jakarta,2016,Dalam,2,SMAN 45,IPS,74
Jakarta,2016,Dalam,2,SMAN 46,IPA,79
Jakarta,2016,Dalam,2,SMAN 46,IPS,101
Jakarta,2016,Dalam,2,SMAN 47,IPA,77
Jakarta,2016,Dalam,2,SMAN 47,IPS,77
Jakarta,2016,Dalam,2,SMAN 48,IPA,96
Jakarta,2016,Dalam,2,SMAN 48,IPS,60
Jakarta,2016,Dalam,2,SMAN 49,IPA,77
Jakarta,2016,Dalam,2,SMAN 49,IPS,38
Jakarta,2016,Dalam,2,SMAN 50,IPA,60
Jakarta,2016,Dalam,2,SMAN 50,IPS,78
Jakarta,2016,Dalam,2,SMAN 51,IPA,82
Jakarta,2016,Dalam,2,SMAN 51,IPS,80
Jakarta,2016,Dalam,2,SMAN 52,IPA,93
Jakarta,2016,Dalam,2,SMAN 52,IPS,93
Jakarta,2016,Dalam,2,SMAN 53,IPA,81
Jakarta,2016,Dalam,2,SMAN 53,IPS,57
Jakarta,2016,Dalam,2,SMAN 54,IPA,81
Jakarta,2016,Dalam,2,SMAN 54,IPS,79
Jakarta,2016,Dalam,2,SMAN 55,IPA,80
Jakarta,2016,Dalam,2,SMAN 55,IPS,77
Jakarta,2016,Dalam,2,SMAN 56,IPA,59
Jakarta,2016,Dalam,2,SMAN 56,IPS,59
Jakarta,2016,Dalam,2,SMAN 56,BAHASA,20
Jakarta,2016,Dalam,2,SMAN 57,IPA,60
Jakarta,2016,Dalam,2,SMAN 57,IPS,61
Jakarta,2016,Dalam,2,SMAN 58,IPA,77
Jakarta,2016,Dalam,2,SMAN 58,IPS,76
Jakarta,2016,Dalam,2,SMAN 59,IPA,78
Jakarta,2016,Dalam,2,SMAN 59,IPS,57
Jakarta,2016,Dalam,2,SMAN 60,IPA,86
Jakarta,2016,Dalam,2,SMAN 60,IPS,82
Jakarta,2016,Dalam,2,SMAN 61,IPA,82
Jakarta,2016,Dalam,2,SMAN 61,IPS,43
Jakarta,2016,Dalam,2,SMAN 62,IPA,57
Jakarta,2016,Dalam,2,SMAN 62,IPS,57
Jakarta,2016,Dalam,2,SMAN 63,IPA,60
Jakarta,2016,Dalam,2,SMAN 63,IPS,61
Jakarta,2016,Dalam,2,SMAN 64,IPA,58
Jakarta,2016,Dalam,2,SMAN 64,IPS,70
Jakarta,2016,Dalam,2,SMAN 65,IPA,81
Jakarta,2016,Dalam,2,SMAN 65,IPS,34
Jakarta,2016,Dalam,2,SMAN 66,IPA,60
Jakarta,2016,Dalam,2,SMAN 66,IPS,81
Jakarta,2016,Dalam,2,SMAN 67,IPA,67
Jakarta,2016,Dalam,2,SMAN 67,IPS,74
Jakarta,2016,Dalam,2,SMAN 68,IPA,100
Jakarta,2016,Dalam,2,SMAN 68,IPS,59
Jakarta,2016,Dalam,2,SMAN 70,IPA,164
Jakarta,2016,Dalam,2,SMAN 70,IPS,40
Jakarta,2016,Dalam,2,SMAN 71,IPA,79
Jakarta,2016,Dalam,2,SMAN 71,IPS,81
Jakarta,2016,Dalam,2,SMAN 72,IPA,56
Jakarta,2016,Dalam,2,SMAN 72,IPS,58
Jakarta,2016,Dalam,2,SMAN 72,BAHASA,20
Jakarta,2016,Dalam,2,SMAN 73,IPA,60
Jakarta,2016,Dalam,2,SMAN 73,IPS,79
Jakarta,2016,Dalam,2,SMAN 74,IPA,58
Jakarta,2016,Dalam,2,SMAN 74,IPS,75
Jakarta,2016,Dalam,2,SMAN 75,IPA,57
Jakarta,2016,Dalam,2,SMAN 75,IPS,78
Jakarta,2016,Dalam,2,SMAN 76,IPA,61
Jakarta,2016,Dalam,2,SMAN 76,IPS,79
Jakarta,2016,Dalam,2,SMAN 77,IPA,60
Jakarta,2016,Dalam,2,SMAN 77,IPS,61
Jakarta,2016,Dalam,2,SMAN 78,IPA,157
Jakarta,2016,Dalam,2,SMAN 78,IPS,37
Jakarta,2016,Dalam,2,SMAN 78,BAHASA,19
Jakarta,2016,Dalam,2,SMAN 79,IPA,81
Jakarta,2016,Dalam,2,SMAN 79,IPS,82
Jakarta,2016,Dalam,2,SMAN 80,IPA,98
Jakarta,2016,Dalam,2,SMAN 80,IPS,58
Jakarta,2016,Dalam,2,SMAN 81,IPA,118
Jakarta,2016,Dalam,2,SMAN 81,IPS,39
Jakarta,2016,Dalam,2,SMAN 82,IPA,65
Jakarta,2016,Dalam,2,SMAN 82,IPS,46
Jakarta,2016,Dalam,2,SMAN 83,IPA,39
Jakarta,2016,Dalam,2,SMAN 83,IPS,78
Jakarta,2016,Dalam,2,SMAN 84,IPA,58
Jakarta,2016,Dalam,2,SMAN 84,IPS,58
Jakarta,2016,Dalam,2,SMAN 84,BAHASA,20
Jakarta,2016,Dalam,2,SMAN 85,IPA,83
Jakarta,2016,Dalam,2,SMAN 85,IPS,57
Jakarta,2016,Dalam,2,SMAN 86,IPA,61
Jakarta,2016,Dalam,2,SMAN 86,IPS,61
Jakarta,2016,Dalam,2,SMAN 87,IPA,62
Jakarta,2016,Dalam,2,SMAN 87,IPS,60
Jakarta,2016,Dalam,2,SMAN 88,IPA,41
Jakarta,2016,Dalam,2,SMAN 88,IPS,60
Jakarta,2016,Dalam,2,SMAN 89,IPA,58
Jakarta,2016,Dalam,2,SMAN 89,IPS,60
Jakarta,2016,Dalam,2,SMAN 90,IPA,99
Jakarta,2016,Dalam,2,SMAN 90,IPS,78
Jakarta,2016,Dalam,2,SMAN 91,IPA,79
Jakarta,2016,Dalam,2,SMAN 91,IPS,56
Jakarta,2016,Dalam,2,SMAN 92,IPA,59
Jakarta,2016,Dalam,2,SMAN 92,IPS,60
Jakarta,2016,Dalam,2,SMAN 92,BAHASA,21
Jakarta,2016,Dalam,2,SMAN 93,IPA,69
Jakarta,2016,Dalam,2,SMAN 93,IPS,45
Jakarta,2016,Dalam,2,SMAN 94,IPA,61
Jakarta,2016,Dalam,2,SMAN 94,IPS,61
Jakarta,2016,Dalam,2,SMAN 95,IPA,77
Jakarta,2016,Dalam,2,SMAN 95,IPS,80
Jakarta,2016,Dalam,2,SMAN 95,BAHASA,19
Jakarta,2016,Dalam,2,SMAN 96,IPA,45
Jakarta,2016,Dalam,2,SMAN 96,IPS,97
Jakarta,2016,Dalam,2,SMAN 97,IPA,58
Jakarta,2016,Dalam,2,SMAN 97,IPS,116
Jakarta,2016,Dalam,2,SMAN 98,IPA,102
Jakarta,2016,Dalam,2,SMAN 98,IPS,94
Jakarta,2016,Dalam,2,SMAN 99,IPA,117
Jakarta,2016,Dalam,2,SMAN 99,IPS,80
Jakarta,2016,Dalam,2,SMAN 100,IPA,61
Jakarta,2016,Dalam,2,SMAN 100,IPS,55
Jakarta,2016,Dalam,2,SMAN 101,IPA,79
Jakarta,2016,Dalam,2,SMAN 101,IPS,61
Jakarta,2016,Dalam,2,SMAN 102,IPA,83
Jakarta,2016,Dalam,2,SMAN 102,IPS,81
Jakarta,2016,Dalam,2,SMAN 103,IPA,61
Jakarta,2016,Dalam,2,SMAN 103,IPS,58
Jakarta,2016,Dalam,2,SMAN 104,IPA,99
Jakarta,2016,Dalam,2,SMAN 104,IPS,55
Jakarta,2016,Dalam,2,SMAN 105,IPA,78
Jakarta,2016,Dalam,2,SMAN 105,IPS,59
Jakarta,2016,Dalam,2,SMAN 106,IPA,59
Jakarta,2016,Dalam,2,SMAN 106,IPS,78
Jakarta,2016,Dalam,2,SMAN 107,IPA,59
Jakarta,2016,Dalam,2,SMAN 107,IPS,82
Jakarta,2016,Dalam,2,SMAN 108,IPA,59
Jakarta,2016,Dalam,2,SMAN 108,IPS,38
Jakarta,2016,Dalam,2,SMAN 109,IPA,81
Jakarta,2016,Dalam,2,SMAN 109,IPS,59
Jakarta,2016,Dalam,2,SMAN 110,IPA,41
Jakarta,2016,Dalam,2,SMAN 110,IPS,103
Jakarta,2016,Dalam,2,SMAN 110,BAHASA,20
Jakarta,2016,Dalam,2,SMAN 111,IPA,39
Jakarta,2016,Dalam,2,SMAN 111,IPS,63
Jakarta,2016,Dalam,2,SMAN 112,IPA,99
Jakarta,2016,Dalam,2,SMAN 112,IPS,37
Jakarta,2016,Dalam,2,SMAN 113,IPA,95
Jakarta,2016,Dalam,2,SMAN 113,IPS,78
Jakarta,2016,Dalam,2,SMAN 113,BAHASA,19
Jakarta,2016,Dalam,2,SMAN 114,IPA,42
Jakarta,2016,Dalam,2,SMAN 114,IPS,86
Jakarta,2016,Dalam,2,SMAN 115,IPA,63
Jakarta,2016,Dalam,2,SMAN 115,IPS,61
Jakarta,2016,Dalam,3,SMAN 1,IPA,0
Jakarta,2016,Dalam,3,SMAN 1,IPS,2
Jakarta,2016,Dalam,3,SMAN 3,IPA,6
Jakarta,2016,Dalam,3,SMAN 3,IPS,3
Jakarta,2016,Dalam,3,SMAN 4,IPA,4
Jakarta,2016,Dalam,3,SMAN 4,IPS,1
Jakarta,2016,Dalam,3,SMAN 4,BAHASA,0
Jakarta,2016,Dalam,3,SMAN 5,IPA,1
Jakarta,2016,Dalam,3,SMAN 5,IPS,3
Jakarta,2016,Dalam,3,SMAN 6,IPA,3
Jakarta,2016,Dalam,3,SMAN 6,IPS,1
Jakarta,2016,Dalam,3,SMAN 7,IPA,5
Jakarta,2016,Dalam,3,SMAN 7,IPS,1
Jakarta,2016,Dalam,3,SMAN 8,IPA,1
Jakarta,2016,Dalam,3,SMAN 8,IPS,0
Jakarta,2016,Dalam,3,SMAN 9,IPA,2
Jakarta,2016,Dalam,3,SMAN 9,IPS,1
Jakarta,2016,Dalam,3,SMAN 10,IPA,0
Jakarta,2016,Dalam,3,SMAN 10,IPS,3
Jakarta,2016,Dalam,3,SMAN 11,IPA,1
Jakarta,2016,Dalam,3,SMAN 11,IPS,4
Jakarta,2016,Dalam,3,SMAN 12,IPA,1
Jakarta,2016,Dalam,3,SMAN 12,IPS,0
Jakarta,2016,Dalam,3,SMAN 14,IPA,2
Jakarta,2016,Dalam,3,SMAN 14,IPS,0
Jakarta,2016,Dalam,3,SMAN 15,IPA,3
Jakarta,2016,Dalam,3,SMAN 15,IPS,1
Jakarta,2016,Dalam,3,SMAN 16,IPA,1
Jakarta,2016,Dalam,3,SMAN 16,IPS,0
Jakarta,2016,Dalam,3,SMAN 17,IPA,4
Jakarta,2016,Dalam,3,SMAN 17,IPS,9
Jakarta,2016,Dalam,3,SMAN 19,IPA,4
Jakarta,2016,Dalam,3,SMAN 19,IPS,7
Jakarta,2016,Dalam,3,SMAN 20,IPA,0
Jakarta,2016,Dalam,3,SMAN 20,IPS,1
Jakarta,2016,Dalam,3,SMAN 21,IPA,4
Jakarta,2016,Dalam,3,SMAN 21,IPS,1
Jakarta,2016,Dalam,3,SMAN 22,IPA,1
Jakarta,2016,Dalam,3,SMAN 22,IPS,0
Jakarta,2016,Dalam,3,SMAN 23,IPA,1
Jakarta,2016,Dalam,3,SMAN 23,IPS,1
Jakarta,2016,Dalam,3,SMAN 24,IPA,2
Jakarta,2016,Dalam,3,SMAN 24,IPS,3
Jakarta,2016,Dalam,3,SMAN 25,IPA,2
Jakarta,2016,Dalam,3,SMAN 25,IPS,2
Jakarta,2016,Dalam,3,SMAN 26,IPA,1
Jakarta,2016,Dalam,3,SMAN 26,IPS,1
Jakarta,2016,Dalam,3,SMAN 27,IPA,0
Jakarta,2016,Dalam,3,SMAN 27,IPS,1
Jakarta,2016,Dalam,3,SMAN 28,IPA,1
Jakarta,2016,Dalam,3,SMAN 28,IPS,0
Jakarta,2016,Dalam,3,SMAN 29,IPA,3
Jakarta,2016,Dalam,3,SMAN 29,IPS,0
Jakarta,2016,Dalam,3,SMAN 31,IPA,3
Jakarta,2016,Dalam,3,SMAN 31,IPS,1
Jakarta,2016,Dalam,3,SMAN 31,BAHASA,0
Jakarta,2016,Dalam,3,SMAN 32,IPA,2
Jakarta,2016,Dalam,3,SMAN 32,IPS,1
Jakarta,2016,Dalam,3,SMAN 33,IPA,1
Jakarta,2016,Dalam,3,SMAN 33,IPS,1
Jakarta,2016,Dalam,3,SMAN 33,BAHASA,1
Jakarta,2016,Dalam,3,SMAN 34,IPA,0
Jakarta,2016,Dalam,3,SMAN 34,IPS,3
Jakarta,2016,Dalam,3,SMAN 35,IPA,4
Jakarta,2016,Dalam,3,SMAN 35,IPS,0
Jakarta,2016,Dalam,3,SMAN 35,BAHASA,1
Jakarta,2016,Dalam,3,SMAN 36,IPA,3
Jakarta,2016,Dalam,3,SMAN 36,IPS,0
Jakarta,2016,Dalam,3,SMAN 37,IPA,1
Jakarta,2016,Dalam,3,SMAN 37,IPS,2
Jakarta,2016,Dalam,3,SMAN 38,IPA,3
Jakarta,2016,Dalam,3,SMAN 38,IPS,1
Jakarta,2016,Dalam,3,SMAN 40,IPA,0
Jakarta,2016,Dalam,3,SMAN 40,IPS,4
Jakarta,2016,Dalam,3,SMAN 41,IPA,0
Jakarta,2016,Dalam,3,SMAN 41,IPS,3
Jakarta,2016,Dalam,3,SMAN 42,IPA,2
Jakarta,2016,Dalam,3,SMAN 42,IPS,0
Jakarta,2016,Dalam,3,SMAN 43,IPA,2
Jakarta,2016,Dalam,3,SMAN 43,IPS,1
Jakarta,2016,Dalam,3,SMAN 44,IPA,0
Jakarta,2016,Dalam,3,SMAN 44,IPS,1
Jakarta,2016,Dalam,3,SMAN 45,IPA,1
Jakarta,2016,Dalam,3,SMAN 45,IPS,2
Jakarta,2016,Dalam,3,SMAN 46,IPA,2
Jakarta,2016,Dalam,3,SMAN 46,IPS,4
Jakarta,2016,Dalam,3,SMAN 47,IPA,0
Jakarta,2016,Dalam,3,SMAN 47,IPS,3
Jakarta,2016,Dalam,3,SMAN 48,IPA,1
Jakarta,2016,Dalam,3,SMAN 48,IPS,0
Jakarta,2016,Dalam,3,SMAN 49,IPA,1
Jakarta,2016,Dalam,3,SMAN 49,IPS,0
Jakarta,2016,Dalam,3,SMAN 50,IPA,1
Jakarta,2016,Dalam,3,SMAN 50,IPS,0
Jakarta,2016,Dalam,3,SMAN 51,IPA,0
Jakarta,2016,Dalam,3,SMAN 51,IPS,2
Jakarta,2016,Dalam,3,SMAN 52,IPA,2
Jakarta,2016,Dalam,3,SMAN 52,IPS,0
Jakarta,2016,Dalam,3,SMAN 53,IPA,0
Jakarta,2016,Dalam,3,SMAN 53,IPS,3
Jakarta,2016,Dalam,3,SMAN 54,IPA,2
Jakarta,2016,Dalam,3,SMAN 54,IPS,0
Jakarta,2016,Dalam,3,SMAN 55,IPA,2
Jakarta,2016,Dalam,3,SMAN 55,IPS,3
Jakarta,2016,Dalam,3,SMAN 57,IPA,3
Jakarta,2016,Dalam,3,SMAN 57,IPS,4
Jakarta,2016,Dalam,3,SMAN 58,IPA,0
Jakarta,2016,Dalam,3,SMAN 58,IPS,2
Jakarta,2016,Dalam,3,SMAN 59,IPA,2
Jakarta,2016,Dalam,3,SMAN 59,IPS,0
Jakarta,2016,Dalam,3,SMAN 60,IPA,3
Jakarta,2016,Dalam,3,SMAN 60,IPS,3
Jakarta,2016,Dalam,3,SMAN 61,IPA,0
Jakarta,2016,Dalam,3,SMAN 61,IPS,1
Jakarta,2016,Dalam,3,SMAN 63,IPA,0
Jakarta,2016,Dalam,3,SMAN 63,IPS,3
Jakarta,2016,Dalam,3,SMAN 64,IPA,2
Jakarta,2016,Dalam,3,SMAN 64,IPS,2
Jakarta,2016,Dalam,3,SMAN 66,IPA,2
Jakarta,2016,Dalam,3,SMAN 66,IPS,0
Jakarta,2016,Dalam,3,SMAN 67,IPA,2
Jakarta,2016,Dalam,3,SMAN 67,IPS,5
Jakarta,2016,Dalam,3,SMAN 68,IPA,3
Jakarta,2016,Dalam,3,SMAN 68,IPS,0
Jakarta,2016,Dalam,3,SMAN 70,IPA,8
Jakarta,2016,Dalam,3,SMAN 70,IPS,2
Jakarta,2016,Dalam,3,SMAN 71,IPA,0
Jakarta,2016,Dalam,3,SMAN 71,IPS,1
Jakarta,2016,Dalam,3,SMAN 72,IPA,1
Jakarta,2016,Dalam,3,SMAN 72,IPS,4
Jakarta,2016,Dalam,3,SMAN 72,BAHASA,1
Jakarta,2016,Dalam,3,SMAN 73,IPA,0
Jakarta,2016,Dalam,3,SMAN 73,IPS,1
Jakarta,2016,Dalam,3,SMAN 74,IPA,0
Jakarta,2016,Dalam,3,SMAN 74,IPS,1
Jakarta,2016,Dalam,3,SMAN 75,IPA,0
Jakarta,2016,Dalam,3,SMAN 75,IPS,1
Jakarta,2016,Dalam,3,SMAN 77,IPA,2
Jakarta,2016,Dalam,3,SMAN 77,IPS,1
Jakarta,2016,Dalam,3,SMAN 78,IPA,1
Jakarta,2016,Dalam,3,SMAN 78,IPS,0
Jakarta,2016,Dalam,3,SMAN 78,BAHASA,0
Jakarta,2016,Dalam,3,SMAN 79,IPA,9
Jakarta,2016,Dalam,3,SMAN 79,IPS,5
Jakarta,2016,Dalam,3,SMAN 80,IPA,0
Jakarta,2016,Dalam,3,SMAN 80,IPS,2
Jakarta,2016,Dalam,3,SMAN 81,IPA,2
Jakarta,2016,Dalam,3,SMAN 81,IPS,0
Jakarta,2016,Dalam,3,SMAN 82,IPA,2
Jakarta,2016,Dalam,3,SMAN 82,IPS,4
Jakarta,2016,Dalam,3,SMAN 83,IPA,1
Jakarta,2016,Dalam,3,SMAN 83,IPS,5
Jakarta,2016,Dalam,3,SMAN 85,IPA,3
Jakarta,2016,Dalam,3,SMAN 85,IPS,1
Jakarta,2016,Dalam,3,SMAN 86,IPA,0
Jakarta,2016,Dalam,3,SMAN 86,IPS,1
Jakarta,2016,Dalam,3,SMAN 87,IPA,3
Jakarta,2016,Dalam,3,SMAN 87,IPS,1
Jakarta,2016,Dalam,3,SMAN 88,IPA,0
Jakarta,2016,Dalam,3,SMAN 88,IPS,1
Jakarta,2016,Dalam,3,SMAN 89,IPA,0
Jakarta,2016,Dalam,3,SMAN 89,IPS,2
Jakarta,2016,Dalam,3,SMAN 90,IPA,2
Jakarta,2016,Dalam,3,SMAN 90,IPS,2
Jakarta,2016,Dalam,3,SMAN 91,IPA,1
Jakarta,2016,Dalam,3,SMAN 91,IPS,1
Jakarta,2016,Dalam,3,SMAN 92,IPA,1
Jakarta,2016,Dalam,3,SMAN 92,IPS,1
Jakarta,2016,Dalam,3,SMAN 92,BAHASA,1
Jakarta,2016,Dalam,3,SMAN 93,IPA,0
Jakarta,2016,Dalam,3,SMAN 93,IPS,1
Jakarta,2016,Dalam,3,SMAN 94,IPA,1
Jakarta,2016,Dalam,3,SMAN 94,IPS,2
Jakarta,2016,Dalam,3,SMAN 95,IPA,2
Jakarta,2016,Dalam,3,SMAN 95,IPS,0
Jakarta,2016,Dalam,3,SMAN 95,BAHASA,1
Jakarta,2016,Dalam,3,SMAN 96,IPA,2
Jakarta,2016,Dalam,3,SMAN 96,IPS,0
Jakarta,2016,Dalam,3,SMAN 98,IPA,2
Jakarta,2016,Dalam,3,SMAN 98,IPS,1
Jakarta,2016,Dalam,3,SMAN 99,IPA,1
Jakarta,2016,Dalam,3,SMAN 99,IPS,2
Jakarta,2016,Dalam,3,SMAN 100,IPA,2
Jakarta,2016,Dalam,3,SMAN 100,IPS,0
Jakarta,2016,Dalam,3,SMAN 104,IPA,2
Jakarta,2016,Dalam,3,SMAN 104,IPS,1
Jakarta,2016,Dalam,3,SMAN 105,IPA,2
Jakarta,2016,Dalam,3,SMAN 105,IPS,1
Jakarta,2016,Dalam,3,SMAN 106,IPA,2
Jakarta,2016,Dalam,3,SMAN 106,IPS,3
Jakarta,2016,Dalam,3,SMAN 107,IPA,1
Jakarta,2016,Dalam,3,SMAN 107,IPS,2
Jakarta,2016,Dalam,3,SMAN 108,IPA,1
Jakarta,2016,Dalam,3,SMAN 108,IPS,2
Jakarta,2016,Dalam,3,SMAN 109,IPA,3
Jakarta,2016,Dalam,3,SMAN 109,IPS,2
Jakarta,2016,Dalam,3,SMAN 111,IPA,2
Jakarta,2016,Dalam,3,SMAN 111,IPS,3
Jakarta,2016,Dalam,3,SMAN 113,IPA,1
Jakarta,2016,Dalam,3,SMAN 113,IPS,0
Jakarta,2016,Dalam,3,SMAN 113,BAHASA,0
Jakarta,2016,Dalam,3,SMAN 114,IPA,1
Jakarta,2016,Dalam,3,SMAN 114,IPS,6
Jakarta,2016,Dalam,3,SMAN 115,IPA,1
Jakarta,2016,Dalam,3,SMAN 115,IPS,1
Jakarta,2016,Luar,-,SMAN 1,IPA,7
Jakarta,2016,Luar,-,SMAN 1,IPS,7
Jakarta,2016,Luar,-,SMAN 2,IPA,5
Jakarta,2016,Luar,-,SMAN 2,IPS,5
Jakarta,2016,Luar,-,SMAN 3,IPA,8
Jakarta,2016,Luar,-,SMAN 3,IPS,7
Jakarta,2016,Luar,-,SMAN 4,IPA,5
Jakarta,2016,Luar,-,SMAN 4,IPS,3
Jakarta,2016,Luar,-,SMAN 4,BAHASA,2
Jakarta,2016,Luar,-,SMAN 5,IPA,7
Jakarta,2016,Luar,-,SMAN 5,IPS,7
Jakarta,2016,Luar,-,SMAN 6,IPA,8
Jakarta,2016,Luar,-,SMAN 6,IPS,6
Jakarta,2016,Luar,-,SMAN 7,IPA,7
Jakarta,2016,Luar,-,SMAN 7,IPS,5
Jakarta,2016,Luar,-,SMAN 8,IPA,15
Jakarta,2016,Luar,-,SMAN 8,IPS,2
Jakarta,2016,Luar,-,SMAN 9,IPA,7
Jakarta,2016,Luar,-,SMAN 9,IPS,5
Jakarta,2016,Luar,-,SMAN 10,IPA,3
Jakarta,2016,Luar,-,SMAN 10,IPS,5
Jakarta,2016,Luar,-,SMAN 11,IPA,5
Jakarta,2016,Luar,-,SMAN 11,IPS,5
Jakarta,2016,Luar,-,SMAN 12,IPA,5
Jakarta,2016,Luar,-,SMAN 12,IPS,5
Jakarta,2016,Luar,-,SMAN 13,IPA,10
Jakarta,2016,Luar,-,SMAN 13,IPS,7
Jakarta,2016,Luar,-,SMAN 14,IPA,8
Jakarta,2016,Luar,-,SMAN 14,IPS,4
Jakarta,2016,Luar,-,SMAN 15,IPA,5
Jakarta,2016,Luar,-,SMAN 15,IPS,5
Jakarta,2016,Luar,-,SMAN 16,IPA,7
Jakarta,2016,Luar,-,SMAN 16,IPS,5
Jakarta,2016,Luar,-,SMAN 17,IPA,7
Jakarta,2016,Luar,-,SMAN 17,IPS,5
Jakarta,2016,Luar,-,SMAN 18,IPA,5
Jakarta,2016,Luar,-,SMAN 18,IPS,5
Jakarta,2016,Luar,-,SMAN 18,BAHASA,2
Jakarta,2016,Luar,-,SMAN 19,IPA,4
Jakarta,2016,Luar,-,SMAN 19,IPS,5
Jakarta,2016,Luar,-,SMAN 20,IPA,4
Jakarta,2016,Luar,-,SMAN 20,IPS,5
Jakarta,2016,Luar,-,SMAN 21,IPA,8
Jakarta,2016,Luar,-,SMAN 21,IPS,4
Jakarta,2016,Luar,-,SMAN 22,IPA,7
Jakarta,2016,Luar,-,SMAN 22,IPS,7
Jakarta,2016,Luar,-,SMAN 23,IPA,5
Jakarta,2016,Luar,-,SMAN 23,IPS,7
Jakarta,2016,Luar,-,SMAN 24,IPA,5
Jakarta,2016,Luar,-,SMAN 24,IPS,3
Jakarta,2016,Luar,-,SMAN 25,IPA,3
Jakarta,2016,Luar,-,SMAN 25,IPS,5
Jakarta,2016,Luar,-,SMAN 26,IPA,5
Jakarta,2016,Luar,-,SMAN 26,IPS,5
Jakarta,2016,Luar,-,SMAN 27,IPA,5
Jakarta,2016,Luar,-,SMAN 27,IPS,7
Jakarta,2016,Luar,-,SMAN 28,IPA,9
Jakarta,2016,Luar,-,SMAN 28,IPS,4
Jakarta,2016,Luar,-,SMAN 29,IPA,7
Jakarta,2016,Luar,-,SMAN 29,IPS,5
Jakarta,2016,Luar,-,SMAN 30,IPA,7
