Provinsi,Tahun,Domisili,Tahap,Sekolah,Jurusan,Indikator,Nilai
Jakarta,2017,Luar,-,SMAN 60,IPA,Terendah,82.25
Jakarta,2017,Luar,-,SMAN 60,IPA,Tertinggi,83.5
Jakarta,2017,Luar,-,SMAN 60,IPA,Rata-rata,82.93
Jakarta,2017,Luar,-,SMAN 60,IPS,Terendah,79.38
Jakarta,2017,Luar,-,SMAN 60,IPS,Tertinggi,80.63
Jakarta,2017,Luar,-,SMAN 60,IPS,Rata-rata,80.04
Jakarta,2017,Luar,-,SMAN 61,IPA,Terendah,92.75
Jakarta,2017,Luar,-,SMAN 61,IPA,Tertinggi,94.13
Jakarta,2017,Luar,-,SMAN 61,IPA,Rata-rata,93.55
Jakarta,2017,Luar,-,SMAN 61,IPS,Terendah,89.88
Jakarta,2017,Luar,-,SMAN 61,IPS,Tertinggi,91
Jakarta,2017,Luar,-,SMAN 61,IPS,Rata-rata,90.44
Jakarta,2017,Luar,-,SMAN 62,IPA,Terendah,89.38
Jakarta,2017,Luar,-,SMAN 62,IPA,Tertinggi,90.63
Jakarta,2017,Luar,-,SMAN 62,IPA,Rata-rata,89.7
Jakarta,2017,Luar,-,SMAN 62,IPS,Terendah,83.63
Jakarta,2017,Luar,-,SMAN 62,IPS,Tertinggi,87.38
Jakarta,2017,Luar,-,SMAN 62,IPS,Rata-rata,85.13
Jakarta,2017,Luar,-,SMAN 63,IPA,Terendah,88.25
Jakarta,2017,Luar,-,SMAN 63,IPA,Tertinggi,91.13
Jakarta,2017,Luar,-,SMAN 63,IPA,Rata-rata,89.25
Jakarta,2017,Luar,-,SMAN 63,IPS,Terendah,85.75
Jakarta,2017,Luar,-,SMAN 63,IPS,Tertinggi,87.5
Jakarta,2017,Luar,-,SMAN 63,IPS,Rata-rata,86.88
Jakarta,2017,Luar,-,SMAN 64,IPA,Terendah,84.75
Jakarta,2017,Luar,-,SMAN 64,IPA,Tertinggi,86.13
Jakarta,2017,Luar,-,SMAN 64,IPA,Rata-rata,85.48
Jakarta,2017,Luar,-,SMAN 64,IPS,Terendah,80.63
Jakarta,2017,Luar,-,SMAN 64,IPS,Tertinggi,82.25
Jakarta,2017,Luar,-,SMAN 64,IPS,Rata-rata,81.34
Jakarta,2017,Luar,-,SMAN 65,IPA,Terendah,90
Jakarta,2017,Luar,-,SMAN 65,IPA,Tertinggi,90.88
Jakarta,2017,Luar,-,SMAN 65,IPA,Rata-rata,90.45
Jakarta,2017,Luar,-,SMAN 65,IPS,Terendah,85
Jakarta,2017,Luar,-,SMAN 65,IPS,Tertinggi,86.75
Jakarta,2017,Luar,-,SMAN 65,IPS,Rata-rata,85.63
Jakarta,2017,Luar,-,SMAN 66,IPA,Terendah,89.5
Jakarta,2017,Luar,-,SMAN 66,IPA,Tertinggi,91.5
Jakarta,2017,Luar,-,SMAN 66,IPA,Rata-rata,90.65
Jakarta,2017,Luar,-,SMAN 66,IPS,Terendah,86.5
Jakarta,2017,Luar,-,SMAN 66,IPS,Tertinggi,89
Jakarta,2017,Luar,-,SMAN 66,IPS,Rata-rata,87.45
Jakarta,2017,Luar,-,SMAN 67,IPA,Terendah,89.75
Jakarta,2017,Luar,-,SMAN 67,IPA,Tertinggi,92.38
Jakarta,2017,Luar,-,SMAN 67,IPA,Rata-rata,91.02
Jakarta,2017,Luar,-,SMAN 67,IPS,Terendah,85.38
Jakarta,2017,Luar,-,SMAN 67,IPS,Tertinggi,87.75
Jakarta,2017,Luar,-,SMAN 67,IPS,Rata-rata,86.56
Jakarta,2017,Luar,-,SMAN 68,IPA,Terendah,91.63
Jakarta,2017,Luar,-,SMAN 68,IPA,Tertinggi,93.63
Jakarta,2017,Luar,-,SMAN 68,IPA,Rata-rata,92.64
Jakarta,2017,Luar,-,SMAN 68,IPS,Terendah,88.5
Jakarta,2017,Luar,-,SMAN 68,IPS,Tertinggi,90.88
Jakarta,2017,Luar,-,SMAN 68,IPS,Rata-rata,89.6
Jakarta,2017,Luar,-,SMAN 70,IPA,Terendah,91.13
Jakarta,2017,Luar,-,SMAN 70,IPA,Tertinggi,92.88
Jakarta,2017,Luar,-,SMAN 70,IPA,Rata-rata,91.88
Jakarta,2017,Luar,-,SMAN 70,IPS,Terendah,89.25
Jakarta,2017,Luar,-,SMAN 70,IPS,Tertinggi,90.75
Jakarta,2017,Luar,-,SMAN 70,IPS,Rata-rata,89.88
Jakarta,2017,Luar,-,SMAN 71,IPA,Terendah,91.75
Jakarta,2017,Luar,-,SMAN 71,IPA,Tertinggi,92.75
Jakarta,2017,Luar,-,SMAN 71,IPA,Rata-rata,92.1
Jakarta,2017,Luar,-,SMAN 71,IPS,Terendah,87.88
Jakarta,2017,Luar,-,SMAN 71,IPS,Tertinggi,88.88
Jakarta,2017,Luar,-,SMAN 71,IPS,Rata-rata,88.33
Jakarta,2017,Luar,-,SMAN 72,IPA,Terendah,70
Jakarta,2017,Luar,-,SMAN 72,IPA,Tertinggi,76.5
Jakarta,2017,Luar,-,SMAN 72,IPA,Rata-rata,73.25
Jakarta,2017,Luar,-,SMAN 72,IPS,Terendah,68.75
Jakarta,2017,Luar,-,SMAN 72,IPS,Tertinggi,77.75
Jakarta,2017,Luar,-,SMAN 72,IPS,Rata-rata,71.47
Jakarta,2017,Luar,-,SMAN 73,IPA,Terendah,76.88
Jakarta,2017,Luar,-,SMAN 73,IPA,Tertinggi,82.13
Jakarta,2017,Luar,-,SMAN 73,IPA,Rata-rata,78.92
Jakarta,2017,Luar,-,SMAN 73,IPS,Terendah,66
Jakarta,2017,Luar,-,SMAN 73,IPS,Tertinggi,81.75
Jakarta,2017,Luar,-,SMAN 73,IPS,Rata-rata,69.73
Jakarta,2017,Luar,-,SMAN 74,IPA,Terendah,86
Jakarta,2017,Luar,-,SMAN 74,IPA,Tertinggi,87.5
Jakarta,2017,Luar,-,SMAN 74,IPA,Rata-rata,86.53
Jakarta,2017,Luar,-,SMAN 74,IPS,Terendah,82.63
Jakarta,2017,Luar,-,SMAN 74,IPS,Tertinggi,86.38
Jakarta,2017,Luar,-,SMAN 74,IPS,Rata-rata,83.71
Jakarta,2017,Luar,-,SMAN 75,IPA,Terendah,67.75
Jakarta,2017,Luar,-,SMAN 75,IPA,Tertinggi,83.63
Jakarta,2017,Luar,-,SMAN 75,IPA,Rata-rata,73.41
Jakarta,2017,Luar,-,SMAN 75,IPS,Terendah,65.63
Jakarta,2017,Luar,-,SMAN 75,IPS,Tertinggi,67.75
Jakarta,2017,Luar,-,SMAN 75,IPS,Rata-rata,66.35
Jakarta,2017,Luar,-,SMAN 76,IPA,Terendah,76.25
Jakarta,2017,Luar,-,SMAN 76,IPA,Tertinggi,77.88
Jakarta,2017,Luar,-,SMAN 76,IPA,Rata-rata,76.98
Jakarta,2017,Luar,-,SMAN 76,IPS,Terendah,72.38
Jakarta,2017,Luar,-,SMAN 76,IPS,Tertinggi,73.38
Jakarta,2017,Luar,-,SMAN 76,IPS,Rata-rata,72.83
Jakarta,2017,Luar,-,SMAN 77,IPA,Terendah,84.38
Jakarta,2017,Luar,-,SMAN 77,IPA,Tertinggi,91.5
Jakarta,2017,Luar,-,SMAN 77,IPA,Rata-rata,87
Jakarta,2017,Luar,-,SMAN 77,IPS,Terendah,79.25
Jakarta,2017,Luar,-,SMAN 77,IPS,Tertinggi,84.13
Jakarta,2017,Luar,-,SMAN 77,IPS,Rata-rata,81.75
Jakarta,2017,Luar,-,SMAN 78,IPA,Terendah,91.13
Jakarta,2017,Luar,-,SMAN 78,IPA,Tertinggi,96.38
Jakarta,2017,Luar,-,SMAN 78,IPA,Rata-rata,92.95
Jakarta,2017,Luar,-,SMAN 78,IPS,Terendah,88.13
Jakarta,2017,Luar,-,SMAN 78,IPS,Tertinggi,90.75
Jakarta,2017,Luar,-,SMAN 78,IPS,Rata-rata,89
Jakarta,2017,Luar,-,SMAN 79,IPA,Terendah,79.88
Jakarta,2017,Luar,-,SMAN 79,IPA,Tertinggi,81.25
Jakarta,2017,Luar,-,SMAN 79,IPA,Rata-rata,80.67
Jakarta,2017,Luar,-,SMAN 79,IPS,Terendah,77.13
Jakarta,2017,Luar,-,SMAN 79,IPS,Tertinggi,80.13
Jakarta,2017,Luar,-,SMAN 79,IPS,Rata-rata,78.22
Jakarta,2017,Luar,-,SMAN 80,IPA,Terendah,66.25
Jakarta,2017,Luar,-,SMAN 80,IPA,Tertinggi,78.13
Jakarta,2017,Luar,-,SMAN 80,IPA,Rata-rata,70.2
Jakarta,2017,Luar,-,SMAN 80,IPS,Terendah,63.88
Jakarta,2017,Luar,-,SMAN 80,IPS,Tertinggi,65.75
Jakarta,2017,Luar,-,SMAN 80,IPS,Rata-rata,65
Jakarta,2017,Luar,-,SMAN 81,IPA,Terendah,93.88
Jakarta,2017,Luar,-,SMAN 81,IPA,Tertinggi,95.63
Jakarta,2017,Luar,-,SMAN 81,IPA,Rata-rata,94.63
Jakarta,2017,Luar,-,SMAN 81,IPS,Terendah,91.5
Jakarta,2017,Luar,-,SMAN 81,IPS,Tertinggi,92.5
Jakarta,2017,Luar,-,SMAN 81,IPS,Rata-rata,91.97
Jakarta,2017,Luar,-,SMAN 82,IPA,Terendah,87.88
Jakarta,2017,Luar,-,SMAN 82,IPA,Tertinggi,90
Jakarta,2017,Luar,-,SMAN 82,IPA,Rata-rata,88.83
Jakarta,2017,Luar,-,SMAN 82,IPS,Terendah,84.25
Jakarta,2017,Luar,-,SMAN 82,IPS,Tertinggi,86.38
Jakarta,2017,Luar,-,SMAN 82,IPS,Rata-rata,85.05
Jakarta,2017,Luar,-,SMAN 83,IPA,Terendah,70.88
Jakarta,2017,Luar,-,SMAN 83,IPA,Tertinggi,72.38
Jakarta,2017,Luar,-,SMAN 83,IPA,Rata-rata,71.59
Jakarta,2017,Luar,-,SMAN 83,IPS,Terendah,66.5
Jakarta,2017,Luar,-,SMAN 83,IPS,Tertinggi,72.75
Jakarta,2017,Luar,-,SMAN 83,IPS,Rata-rata,69.13
Jakarta,2017,Luar,-,SMAN 84,IPA,Terendah,85.75
Jakarta,2017,Luar,-,SMAN 84,IPA,Tertinggi,89.38
Jakarta,2017,Luar,-,SMAN 84,IPA,Rata-rata,87.2
Jakarta,2017,Luar,-,SMAN 84,IPS,Terendah,76.25
Jakarta,2017,Luar,-,SMAN 84,IPS,Tertinggi,80.88
Jakarta,2017,Luar,-,SMAN 84,IPS,Rata-rata,78.93
Jakarta,2017,Luar,-,SMAN 85,IPA,Terendah,84.88
Jakarta,2017,Luar,-,SMAN 85,IPA,Tertinggi,87.13
Jakarta,2017,Luar,-,SMAN 85,IPA,Rata-rata,85.89
Jakarta,2017,Luar,-,SMAN 85,IPS,Terendah,83.13
Jakarta,2017,Luar,-,SMAN 85,IPS,Tertinggi,84.5
Jakarta,2017,Luar,-,SMAN 85,IPS,Rata-rata,83.63
Jakarta,2017,Luar,-,SMAN 86,IPA,Terendah,88.88
Jakarta,2017,Luar,-,SMAN 86,IPA,Tertinggi,89
Jakarta,2017,Luar,-,SMAN 86,IPA,Rata-rata,88.95
Jakarta,2017,Luar,-,SMAN 86,IPS,Terendah,85
Jakarta,2017,Luar,-,SMAN 86,IPS,Tertinggi,87.5
Jakarta,2017,Luar,-,SMAN 86,IPS,Rata-rata,86.35
Jakarta,2017,Luar,-,SMAN 87,IPA,Terendah,89.5
Jakarta,2017,Luar,-,SMAN 87,IPA,Tertinggi,91.13
Jakarta,2017,Luar,-,SMAN 87,IPA,Rata-rata,90.38
Jakarta,2017,Luar,-,SMAN 87,IPS,Terendah,86.25
Jakarta,2017,Luar,-,SMAN 87,IPS,Tertinggi,87.25
Jakarta,2017,Luar,-,SMAN 87,IPS,Rata-rata,86.73
Jakarta,2017,Luar,-,SMAN 88,IPA,Terendah,85.88
Jakarta,2017,Luar,-,SMAN 88,IPA,Tertinggi,88.38
Jakarta,2017,Luar,-,SMAN 88,IPA,Rata-rata,87.53
Jakarta,2017,Luar,-,SMAN 88,IPS,Terendah,82.38
Jakarta,2017,Luar,-,SMAN 88,IPS,Tertinggi,84.13
Jakarta,2017,Luar,-,SMAN 88,IPS,Rata-rata,83.43
Jakarta,2017,Luar,-,SMAN 89,IPA,Terendah,87.25
Jakarta,2017,Luar,-,SMAN 89,IPA,Tertinggi,90
Jakarta,2017,Luar,-,SMAN 89,IPA,Rata-rata,88.6
Jakarta,2017,Luar,-,SMAN 89,IPS,Terendah,78.88
Jakarta,2017,Luar,-,SMAN 89,IPS,Tertinggi,82.38
Jakarta,2017,Luar,-,SMAN 89,IPS,Rata-rata,80.8
Jakarta,2017,Luar,-,SMAN 90,IPA,Terendah,91
Jakarta,2017,Luar,-,SMAN 90,IPA,Tertinggi,94.88
Jakarta,2017,Luar,-,SMAN 90,IPA,Rata-rata,92.35
Jakarta,2017,Luar,-,SMAN 90,IPS,Terendah,87.5
Jakarta,2017,Luar,-,SMAN 90,IPS,Tertinggi,90.63
Jakarta,2017,Luar,-,SMAN 90,IPS,Rata-rata,89.05
Jakarta,2017,Luar,-,SMAN 91,IPA,Terendah,89.25
Jakarta,2017,Luar,-,SMAN 91,IPA,Tertinggi,90.88
Jakarta,2017,Luar,-,SMAN 91,IPA,Rata-rata,90.05
Jakarta,2017,Luar,-,SMAN 91,IPS,Terendah,85.63
Jakarta,2017,Luar,-,SMAN 91,IPS,Tertinggi,86.5
Jakarta,2017,Luar,-,SMAN 91,IPS,Rata-rata,86.23
Jakarta,2017,Luar,-,SMAN 92,IPA,Terendah,65.25
Jakarta,2017,Luar,-,SMAN 92,IPA,Tertinggi,69.5
Jakarta,2017,Luar,-,SMAN 92,IPA,Rata-rata,66.5
Jakarta,2017,Luar,-,SMAN 92,IPS,Terendah,64.25
Jakarta,2017,Luar,-,SMAN 92,IPS,Tertinggi,70.25
Jakarta,2017,Luar,-,SMAN 92,IPS,Rata-rata,65.8
Jakarta,2017,Luar,-,SMAN 93,IPA,Terendah,83.63
Jakarta,2017,Luar,-,SMAN 93,IPA,Tertinggi,84.88
Jakarta,2017,Luar,-,SMAN 93,IPA,Rata-rata,84.23
Jakarta,2017,Luar,-,SMAN 93,IPS,Terendah,80.38
Jakarta,2017,Luar,-,SMAN 93,IPS,Tertinggi,81.63
Jakarta,2017,Luar,-,SMAN 93,IPS,Rata-rata,81.22
Jakarta,2017,Luar,-,SMAN 94,IPA,Terendah,82
Jakarta,2017,Luar,-,SMAN 94,IPA,Tertinggi,85.25
Jakarta,2017,Luar,-,SMAN 94,IPA,Rata-rata,83.59
Jakarta,2017,Luar,-,SMAN 94,IPS,Terendah,77.5
Jakarta,2017,Luar,-,SMAN 94,IPS,Tertinggi,83.13
Jakarta,2017,Luar,-,SMAN 94,IPS,Rata-rata,79.47
Jakarta,2017,Luar,-,SMAN 95,IPA,Terendah,76.88
Jakarta,2017,Luar,-,SMAN 95,IPA,Tertinggi,84.38
Jakarta,2017,Luar,-,SMAN 95,IPA,Rata-rata,80.68
Jakarta,2017,Luar,-,SMAN 95,IPS,Terendah,73.75
Jakarta,2017,Luar,-,SMAN 95,IPS,Tertinggi,77.13
Jakarta,2017,Luar,-,SMAN 95,IPS,Rata-rata,74.68
Jakarta,2017,Luar,-,SMAN 96,IPA,Terendah,74.88
Jakarta,2017,Luar,-,SMAN 96,IPA,Tertinggi,79.25
Jakarta,2017,Luar,-,SMAN 96,IPA,Rata-rata,76.93
Jakarta,2017,Luar,-,SMAN 96,IPS,Terendah,68.13
Jakarta,2017,Luar,-,SMAN 96,IPS,Tertinggi,73.75
Jakarta,2017,Luar,-,SMAN 96,IPS,Rata-rata,70.05
Jakarta,2017,Luar,-,SMAN 97,IPA,Terendah,88.63
Jakarta,2017,Luar,-,SMAN 97,IPA,Tertinggi,92.38
Jakarta,2017,Luar,-,SMAN 97,IPA,Rata-rata,89.58
Jakarta,2017,Luar,-,SMAN 97,IPS,Terendah,85.63
Jakarta,2017,Luar,-,SMAN 97,IPS,Tertinggi,88.25
Jakarta,2017,Luar,-,SMAN 97,IPS,Rata-rata,87.03
Jakarta,2017,Luar,-,SMAN 98,IPA,Terendah,89.75
Jakarta,2017,Luar,-,SMAN 98,IPA,Tertinggi,91
Jakarta,2017,Luar,-,SMAN 98,IPA,Rata-rata,90.53
Jakarta,2017,Luar,-,SMAN 98,IPS,Terendah,85.5
Jakarta,2017,Luar,-,SMAN 98,IPS,Tertinggi,87.75
Jakarta,2017,Luar,-,SMAN 98,IPS,Rata-rata,86.3
Jakarta,2017,Luar,-,SMAN 99,IPA,Terendah,91.25
Jakarta,2017,Luar,-,SMAN 99,IPA,Tertinggi,93.5
Jakarta,2017,Luar,-,SMAN 99,IPA,Rata-rata,92.22
Jakarta,2017,Luar,-,SMAN 99,IPS,Terendah,88.13
Jakarta,2017,Luar,-,SMAN 99,IPS,Tertinggi,89.75
Jakarta,2017,Luar,-,SMAN 99,IPS,Rata-rata,89.04
Jakarta,2017,Luar,-,SMAN 100,IPA,Terendah,78.63
Jakarta,2017,Luar,-,SMAN 100,IPA,Tertinggi,89.25
Jakarta,2017,Luar,-,SMAN 100,IPA,Rata-rata,81.5
Jakarta,2017,Luar,-,SMAN 100,IPS,Terendah,74.13
Jakarta,2017,Luar,-,SMAN 100,IPS,Tertinggi,75.5
Jakarta,2017,Luar,-,SMAN 100,IPS,Rata-rata,74.68
Jakarta,2017,Luar,-,SMAN 101,IPA,Terendah,85.75
Jakarta,2017,Luar,-,SMAN 101,IPA,Tertinggi,87.13
Jakarta,2017,Luar,-,SMAN 101,IPA,Rata-rata,86.2
Jakarta,2017,Luar,-,SMAN 101,IPS,Terendah,81.88
Jakarta,2017,Luar,-,SMAN 101,IPS,Tertinggi,85
Jakarta,2017,Luar,-,SMAN 101,IPS,Rata-rata,83.11
Jakarta,2017,Luar,-,SMAN 102,IPA,Terendah,81.25
Jakarta,2017,Luar,-,SMAN 102,IPA,Tertinggi,86.75
Jakarta,2017,Luar,-,SMAN 102,IPA,Rata-rata,84.03
Jakarta,2017,Luar,-,SMAN 102,IPS,Terendah,74.63
Jakarta,2017,Luar,-,SMAN 102,IPS,Tertinggi,78.75
Jakarta,2017,Luar,-,SMAN 102,IPS,Rata-rata,77.04
Jakarta,2017,Luar,-,SMAN 103,IPA,Terendah,88.5
Jakarta,2017,Luar,-,SMAN 103,IPA,Tertinggi,90.13
Jakarta,2017,Luar,-,SMAN 103,IPA,Rata-rata,89.23
Jakarta,2017,Luar,-,SMAN 103,IPS,Terendah,83.63
Jakarta,2017,Luar,-,SMAN 103,IPS,Tertinggi,86
Jakarta,2017,Luar,-,SMAN 103,IPS,Rata-rata,84.7
Jakarta,2017,Luar,-,SMAN 104,IPA,Terendah,83.5
Jakarta,2017,Luar,-,SMAN 104,IPA,Tertinggi,87
Jakarta,2017,Luar,-,SMAN 104,IPA,Rata-rata,84.47
Jakarta,2017,Luar,-,SMAN 104,IPS,Terendah,80.38
Jakarta,2017,Luar,-,SMAN 104,IPS,Tertinggi,82.88
Jakarta,2017,Luar,-,SMAN 104,IPS,Rata-rata,81.33
Jakarta,2017,Luar,-,SMAN 105,IPA,Terendah,86.5
Jakarta,2017,Luar,-,SMAN 105,IPA,Tertinggi,89.25
Jakarta,2017,Luar,-,SMAN 105,IPA,Rata-rata,87.77
Jakarta,2017,Luar,-,SMAN 105,IPS,Terendah,83.13
Jakarta,2017,Luar,-,SMAN 105,IPS,Tertinggi,84.13
Jakarta,2017,Luar,-,SMAN 105,IPS,Rata-rata,83.53
Jakarta,2017,Luar,-,SMAN 106,IPA,Terendah,87.75
Jakarta,2017,Luar,-,SMAN 106,IPA,Tertinggi,90.13
Jakarta,2017,Luar,-,SMAN 106,IPA,Rata-rata,88.73
Jakarta,2017,Luar,-,SMAN 106,IPS,Terendah,84.25
Jakarta,2017,Luar,-,SMAN 106,IPS,Tertinggi,89.13
Jakarta,2017,Luar,-,SMAN 106,IPS,Rata-rata,85.43
Jakarta,2017,Luar,-,SMAN 107,IPA,Terendah,75.13
Jakarta,2017,Luar,-,SMAN 107,IPA,Tertinggi,77.88
Jakarta,2017,Luar,-,SMAN 107,IPA,Rata-rata,76.68
Jakarta,2017,Luar,-,SMAN 107,IPS,Terendah,73.13
Jakarta,2017,Luar,-,SMAN 107,IPS,Tertinggi,74.75
Jakarta,2017,Luar,-,SMAN 107,IPS,Rata-rata,73.58
Jakarta,2017,Luar,-,SMAN 108,IPA,Terendah,86
Jakarta,2017,Luar,-,SMAN 108,IPA,Tertinggi,87.88
Jakarta,2017,Luar,-,SMAN 108,IPA,Rata-rata,87.22
Jakarta,2017,Luar,-,SMAN 108,IPS,Terendah,81.75
Jakarta,2017,Luar,-,SMAN 108,IPS,Tertinggi,85
Jakarta,2017,Luar,-,SMAN 108,IPS,Rata-rata,82.65
Jakarta,2017,Luar,-,SMAN 109,IPA,Terendah,89
Jakarta,2017,Luar,-,SMAN 109,IPA,Tertinggi,90.88
Jakarta,2017,Luar,-,SMAN 109,IPA,Rata-rata,89.75
Jakarta,2017,Luar,-,SMAN 109,IPS,Terendah,85.5
Jakarta,2017,Luar,-,SMAN 109,IPS,Tertinggi,88.13
Jakarta,2017,Luar,-,SMAN 109,IPS,Rata-rata,87.15
Jakarta,2017,Luar,-,SMAN 110,IPA,Terendah,62
Jakarta,2017,Luar,-,SMAN 110,IPA,Tertinggi,69.38
Jakarta,2017,Luar,-,SMAN 110,IPA,Rata-rata,66.7
Jakarta,2017,Luar,-,SMAN 110,IPS,Terendah,62.75
Jakarta,2017,Luar,-,SMAN 110,IPS,Tertinggi,73.38
Jakarta,2017,Luar,-,SMAN 110,IPS,Rata-rata,65.98
Jakarta,2017,Luar,-,SMAN 111,IPA,Terendah,65.88
Jakarta,2017,Luar,-,SMAN 111,IPA,Tertinggi,72.75
Jakarta,2017,Luar,-,SMAN 111,IPA,Rata-rata,68.33
Jakarta,2017,Luar,-,SMAN 111,IPS,Terendah,66
Jakarta,2017,Luar,-,SMAN 111,IPS,Tertinggi,66.63
Jakarta,2017,Luar,-,SMAN 111,IPS,Rata-rata,66.29
Jakarta,2017,Luar,-,SMAN 112,IPA,Terendah,87.25
Jakarta,2017,Luar,-,SMAN 112,IPA,Tertinggi,91.13
Jakarta,2017,Luar,-,SMAN 112,IPA,Rata-rata,88.48
Jakarta,2017,Luar,-,SMAN 112,IPS,Terendah,84.13
Jakarta,2017,Luar,-,SMAN 112,IPS,Tertinggi,85.88
Jakarta,2017,Luar,-,SMAN 112,IPS,Rata-rata,85.05
Jakarta,2017,Luar,-,SMAN 113,IPA,Terendah,85.75
Jakarta,2017,Luar,-,SMAN 113,IPA,Tertinggi,91.25
Jakarta,2017,Luar,-,SMAN 113,IPA,Rata-rata,88.16
Jakarta,2017,Luar,-,SMAN 113,IPS,Terendah,80.75
Jakarta,2017,Luar,-,SMAN 113,IPS,Tertinggi,85
Jakarta,2017,Luar,-,SMAN 113,IPS,Rata-rata,82.54
Jakarta,2017,Luar,-,SMAN 114,IPA,Terendah,69.13
Jakarta,2017,Luar,-,SMAN 114,IPA,Tertinggi,88
Jakarta,2017,Luar,-,SMAN 114,IPA,Rata-rata,77.46
Jakarta,2017,Luar,-,SMAN 114,IPS,Terendah,65.63
Jakarta,2017,Luar,-,SMAN 114,IPS,Tertinggi,76.84
Jakarta,2017,Luar,-,SMAN 114,IPS,Rata-rata,69.53
Jakarta,2017,Luar,-,SMAN 115,IPA,Terendah,79
Jakarta,2017,Luar,-,SMAN 115,IPA,Tertinggi,81.25
Jakarta,2017,Luar,-,SMAN 115,IPA,Rata-rata,79.92
Jakarta,2017,Luar,-,SMAN 115,IPS,Terendah,71.38
Jakarta,2017,Luar,-,SMAN 115,IPS,Tertinggi,80.88
Jakarta,2017,Luar,-,SMAN 115,IPS,Rata-rata,75.08
Jakarta,2016,Dalam,1,SMAN 1,IPA,Terendah,88
Jakarta,2016,Dalam,1,SMAN 1,IPA,Tertinggi,93.25
Jakarta,2016,Dalam,1,SMAN 1,IPA,Rata-rata,89.85
Jakarta,2016,Dalam,1,SMAN 1,IPS,Terendah,81.5
Jakarta,2016,Dalam,1,SMAN 1,IPS,Tertinggi,94
Jakarta,2016,Dalam,1,SMAN 1,IPS,Rata-rata,84.26
Jakarta,2016,Dalam,1,SMAN 2,IPA,Terendah,91.88
Jakarta,2016,Dalam,1,SMAN 2,IPA,Tertinggi,98
Jakarta,2016,Dalam,1,SMAN 2,IPA,Rata-rata,93.41
Jakarta,2016,Dalam,1,SMAN 2,IPS,Terendah,88.13
Jakarta,2016,Dalam,1,SMAN 2,IPS,Tertinggi,93.25
Jakarta,2016,Dalam,1,SMAN 2,IPS,Rata-rata,89.53
Jakarta,2016,Dalam,1,SMAN 3,IPA,Terendah,82.75
Jakarta,2016,Dalam,1,SMAN 3,IPA,Tertinggi,90.38
Jakarta,2016,Dalam,1,SMAN 3,IPA,Rata-rata,85.42
Jakarta,2016,Dalam,1,SMAN 3,IPS,Terendah,78.5
Jakarta,2016,Dalam,1,SMAN 3,IPS,Tertinggi,85.25
Jakarta,2016,Dalam,1,SMAN 3,IPS,Rata-rata,80.58
Jakarta,2016,Dalam,1,SMAN 4,IPA,Terendah,76.5
Jakarta,2016,Dalam,1,SMAN 4,IPA,Tertinggi,87.63
Jakarta,2016,Dalam,1,SMAN 4,IPA,Rata-rata,79.86
Jakarta,2016,Dalam,1,SMAN 4,IPS,Terendah,74
Jakarta,2016,Dalam,1,SMAN 4,IPS,Tertinggi,84.88
Jakarta,2016,Dalam,1,SMAN 4,IPS,Rata-rata,77
Jakarta,2016,Dalam,1,SMAN 5,IPA,Terendah,78.63
Jakarta,2016,Dalam,1,SMAN 5,IPA,Tertinggi,90.75
Jakarta,2016,Dalam,1,SMAN 5,IPA,Rata-rata,82.93
Jakarta,2016,Dalam,1,SMAN 5,IPS,Terendah,73.25
Jakarta,2016,Dalam,1,SMAN 5,IPS,Tertinggi,89.75
Jakarta,2016,Dalam,1,SMAN 5,IPS,Rata-rata,76.93
Jakarta,2016,Dalam,1,SMAN 6,IPA,Terendah,86.88
Jakarta,2016,Dalam,1,SMAN 6,IPA,Tertinggi,91.75
Jakarta,2016,Dalam,1,SMAN 6,IPA,Rata-rata,88.28
Jakarta,2016,Dalam,1,SMAN 6,IPS,Terendah,82
Jakarta,2016,Dalam,1,SMAN 6,IPS,Tertinggi,90.88
Jakarta,2016,Dalam,1,SMAN 6,IPS,Rata-rata,83.99
Jakarta,2016,Dalam,1,SMAN 7,IPA,Terendah,66.13
Jakarta,2016,Dalam,1,SMAN 7,IPA,Tertinggi,90.38
Jakarta,2016,Dalam,1,SMAN 7,IPA,Rata-rata,69.4
Jakarta,2016,Dalam,1,SMAN 7,IPS,Terendah,66.13
Jakarta,2016,Dalam,1,SMAN 7,IPS,Tertinggi,72.63
Jakarta,2016,Dalam,1,SMAN 7,IPS,Rata-rata,68.14
Jakarta,2016,Dalam,1,SMAN 8,IPA,Terendah,95.25
Jakarta,2016,Dalam,1,SMAN 8,IPA,Tertinggi,99
Jakarta,2016,Dalam,1,SMAN 8,IPA,Rata-rata,96.19
Jakarta,2016,Dalam,1,SMAN 8,IPS,Terendah,94.25
Jakarta,2016,Dalam,1,SMAN 8,IPS,Tertinggi,98.38
Jakarta,2016,Dalam,1,SMAN 8,IPS,Rata-rata,95.24
Jakarta,2016,Dalam,1,SMAN 9,IPA,Terendah,75
Jakarta,2016,Dalam,1,SMAN 9,IPA,Tertinggi,85.25
Jakarta,2016,Dalam,1,SMAN 9,IPA,Rata-rata,77.99
Jakarta,2016,Dalam,1,SMAN 9,IPS,Terendah,71.75
Jakarta,2016,Dalam,1,SMAN 9,IPS,Tertinggi,80.25
Jakarta,2016,Dalam,1,SMAN 9,IPS,Rata-rata,73.22
